record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date
F103724,Batticaloa,Weligama North,6.738771,81.213361,21,106.3,Agriculture,Clay,Well,None,Good (paved),713,1.0,Rural,72.3,516.5,0.433,0.542,0.27,Likely,0,19,17.27,5.27,72.79,Yes,275864,No,High flood risk; Poor infrastructure,True,2024-06-11
F103725,Hambantota,Pahalawatta North,8.47483,81.747195,34,173.1,Agriculture,Sandy,Tube-well,Grid,Fair,10,18.8,Rural,19.2,217.9,0.11,0.309,0.135,Likely,0,45,16.15,5.32,40.22,No,0,Yes,,True,2024-09-17
F103726,Puttalam,Polawatta West,7.049772,81.117551,24,1966.1,Plantation,Peaty,Well,Grid,Fair,1089,10.0,Urban,119.5,174.9,0.43,0.411,0.159,Likely,0,19,0.66,1.96,38.63,No,0,No,Poor infrastructure,True,2024-03-15
F103727,Jaffna,Nayathota East,6.349795,80.611477,149,126.7,Plantation,Sandy,Municipal,Grid,Poor (unpaved),118,34.4,Rural,94.3,232.8,0.399,0.321,0.063,Unlikely,1,26,5.21,16.57,46.46,No,0,No,Poor infrastructure,True,2025-06-29
F103728,Ratnapura,Mahamulla,9.373383,80.620822,20,1052.1,Plantation,Sandy,Well,Grid,Good (paved),327,1.0,Rural,166.3,298.7,0.58,0.181,0.048,Unlikely,0,83,7.72,1.16,46.47,Yes,291509,Yes,,True,2025-02-12
F103729,Anuradhapura,Ihalawatta West,8.756942,79.983764,42,3111.4,Agriculture,Clay,Municipal,Grid,No road access,364,27.7,Rural,8.8,122.9,0.619,0.209,0.339,Likely,0,25,3.54,8.64,16.22,No,0,No,Poor infrastructure; No road access,True,2024-04-03
F103730,Galle,Galapitiya East,6.914533,81.464284,72,185.3,Forest,Clay,Well,Grid,Good (paved),2257,26.8,Urban,16.8,118.6,0.644,0.101,-0.29,Unlikely,0,51,8.31,35.5,21.36,No,0,Yes,,True,2025-02-26
F103731,Hambantota,Nayathota East,6.109278,81.499851,27,4069.4,Agriculture,Peaty,Municipal,Grid,Fair,807,21.9,Rural,102.9,423.8,0.733,-0.081,-0.002,Unlikely,0,50,9.98,1.74,51.27,No,0,Yes,,True,2024-12-05
F103732,Mannar,Uduwatta West,7.975773,81.315951,92,482.6,Agriculture,Silty,Well,Grid,Fair,620,12.3,Rural,61.8,337.6,0.682,-0.08,0.275,Likely,0,46,0.41,0.7,43.51,No,0,Yes,,True,2025-08-31
F103733,Nuwara Eliya,Kirigama North,6.365705,81.687262,337,1797.6,Agriculture,Sandy,Municipal,Off-grid (solar),Good (paved),263,22.1,Rural,196.5,11.8,0.536,-0.091,-0.094,Unlikely,0,23,22.55,1.26,24.08,No,0,No,Poor infrastructure,True,2024-01-21
F103734,Mullaitivu,Polathota East,6.806515,80.141718,29,4361.0,Agriculture,Silty,Municipal,Grid,Good (paved),413,31.5,Rural,180.3,370.9,0.661,-0.006,0.351,Likely,0,56,1.49,7.76,54.6,Yes,216788,Yes,,True,2025-10-11
F103735,Gampaha,Ihalawatta West,7.07346,80.645504,29,631.6,Urban,Clay,Surface water,Off-grid (solar),Good (paved),1432,76.1,Urban,170.0,2.0,0.284,0.071,0.157,Likely,0,5,0.69,4.41,33.93,No,0,No,Poor infrastructure,True,2025-03-10
F103736,Anuradhapura,Nayawatta West,6.324995,81.350204,84,123.9,Forest,Silty,Municipal,Grid,Good (paved),325,21.3,Rural,159.1,86.1,0.621,0.53,0.217,Likely,0,62,3.22,4.29,31.74,No,0,Yes,,True,2024-11-30
F103737,Mannar,Galamedura South,7.216957,81.591525,10,1121.7,Forest,Sandy,Surface water,Grid,Fair,495,1.0,Rural,104.7,365.6,0.656,0.801,-0.114,Unlikely,0,26,5.67,3.36,53.83,Yes,231178,No,Poor infrastructure,True,2025-11-28
F103738,Batticaloa,Kudakanda West,8.899284,81.127089,65,3741.4,Agriculture,Silty,Municipal,Grid,Poor (unpaved),531,10.0,Rural,172.9,416.6,0.425,-0.273,-0.218,Unlikely,0,35,6.09,1.03,54.76,No,0,Yes,,True,2024-09-09
F103739,Kalutara,Ihalawatta East,5.96699,81.535803,117,463.4,Plantation,Loamy,Well,Grid,Fair,383,31.8,Rural,8.5,14.7,0.559,0.535,-0.338,Unlikely,1,37,31.75,4.79,16.88,No,0,Yes,,True,2024-01-20
F103740,Kurunegala,Welikumbura,8.137643,80.386017,52,5750.2,Plantation,Peaty,Municipal,None,Fair,547,4.4,Rural,111.7,179.2,0.85,0.262,0.018,Unlikely,0,22,14.8,4.12,25.62,No,0,No,Poor infrastructure,True,2024-09-03
F103741,Badulla,Welinuwara Central,8.360156,80.937847,860,2983.7,Agriculture,Peaty,Municipal,Grid,No road access,410,1.2,Rural,22.2,84.8,0.283,0.119,-0.268,Unlikely,0,21,10.48,0.98,14.42,No,0,No,Poor infrastructure; No road access,True,2025-04-03
F103742,Kegalle,Welivila Central,8.231212,81.170562,3,4184.3,Scrub,Silty,Tube-well,Grid,No road access,982,24.9,Rural,46.7,108.4,0.243,0.094,-0.356,Unlikely,0,57,1.09,0.02,30.92,No,0,No,No road access,True,2024-04-10
F103743,Batticaloa,Udunuwara North,7.724267,79.80402,74,1775.9,Forest,Silty,Tube-well,Grid,Fair,674,31.3,Rural,155.8,491.2,0.455,0.852,-0.125,Unlikely,0,40,3.25,0.08,59.53,No,0,Yes,,True,2024-05-05
F103744,Nuwara Eliya,Welikumbura West,9.826758,80.906713,1075,809.0,Wetland,Clay,Municipal,Mixed,Good (paved),929,1.0,Rural,119.5,236.0,0.644,0.092,0.437,Likely,0,53,6.24,2.68,29.93,No,0,Yes,,True,2025-08-24
F103745,Galle,Kudamulla North,9.624519,79.892716,61,1003.3,Scrub,Loamy,Municipal,Grid,No road access,1120,39.6,Urban,146.0,347.6,0.206,0.333,0.342,Likely,0,29,19.98,11.55,50.59,Yes,5810,No,Poor infrastructure; No road access,True,2024-02-23
F103746,Puttalam,Ihalanuwara North,8.145796,80.64477,61,903.0,Forest,Loamy,Tube-well,Off-grid (solar),Fair,606,1.0,Rural,94.1,281.1,0.536,0.369,-0.114,Unlikely,0,38,15.08,5.18,33.72,No,0,Yes,,True,2025-06-03
F103747,Colombo,Udarakumbura West,6.216652,80.775481,56,913.2,Agriculture,Clay,Rainwater harvesting,Grid,Poor (unpaved),2031,50.8,Urban,79.4,557.5,0.663,0.586,0.495,Likely,0,38,5.71,0.99,56.51,Yes,665,Yes,,True,2024-12-20
F103748,Mullaitivu,Panawatta South,6.486045,79.733968,16,740.5,Forest,Silty,Rainwater harvesting,Grid,Fair,283,32.6,Rural,185.2,464.2,0.557,0.438,0.07,Unlikely,0,22,8.99,9.95,71.26,No,0,No,High flood risk; Poor infrastructure,True,2025-10-09
F103749,Ampara,Nayapola North,7.833759,80.058157,73,3018.2,Scrub,Peaty,Surface water,Grid,Fair,992,22.9,Rural,159.3,324.1,0.793,0.442,0.498,Likely,0,54,9.66,4.71,40.75,No,0,Yes,,True,2025-11-10
F103750,Matara,Nayagama West,9.771062,81.849654,107,278.6,Agriculture,Peaty,Tube-well,Grid,Poor (unpaved),388,1.8,Rural,16.9,132.2,0.318,-0.35,0.257,Likely,0,28,3.12,5.28,26.82,No,0,No,Poor infrastructure,True,2024-11-17
F103751,Hambantota,Pahalanuwara South,8.28428,81.531985,68,422.3,Agriculture,Peaty,Tube-well,Grid,Good (paved),467,17.4,Rural,114.5,200.6,0.4,-0.067,-0.533,Unlikely,2,64,15.73,7.78,42.64,No,0,Yes,,True,2024-03-02
F103752,Mannar,Kirikumbura West,9.88905,80.751092,11,270.4,Plantation,Peaty,Surface water,Grid,Good (paved),761,47.9,Rural,109.8,386.4,0.47,0.25,-0.039,Unlikely,1,48,3.23,1.85,70.28,No,0,No,High flood risk,True,2025-11-02
F103753,Matara,Nayapola East,6.522023,81.516399,12,658.1,Urban,Loamy,Municipal,Off-grid (solar),Good (paved),671,8.1,Urban,92.8,278.6,0.682,-0.011,0.24,Likely,0,40,1.31,1.25,43.48,No,0,Yes,,True,2024-08-14
F103754,Mannar,Mahavila South,9.869187,81.896908,188,117.5,Scrub,Peaty,Rainwater harvesting,Grid,Good (paved),728,35.4,Rural,36.6,387.3,0.913,0.058,-0.314,Unlikely,1,56,12.63,4.07,45.48,No,0,Yes,,True,2025-10-04
F103755,Kegalle,Ihalapitiya Central,9.856387,81.441759,17,1259.4,Urban,Loamy,Municipal,Grid,Good (paved),753,28.6,Urban,232.9,302.3,0.51,0.171,0.256,Likely,1,30,9.63,0.48,64.21,Yes,105480,No,High flood risk,True,2024-10-03
F103756,Polonnaruwa,Welikumbura East,6.054804,79.853492,54,100.0,Bare Soil,Peaty,Well,Mixed,Fair,247,21.3,Rural,65.8,187.7,0.813,0.254,0.011,Unlikely,1,61,1.21,4.64,31.56,No,0,Yes,,True,2024-01-02
F103757,Kalutara,Udaravila West,9.687762,80.955336,15,4403.4,Wetland,Loamy,Tube-well,Grid,No road access,248,26.6,Rural,11.6,160.3,0.774,-0.063,0.518,Likely,0,14,5.66,2.81,27.21,No,0,No,Poor infrastructure; No road access,True,2024-04-04
F103758,Polonnaruwa,Nayagama East,6.152714,80.138375,6,3099.6,Urban,Sandy,Municipal,Mixed,Good (paved),579,1.0,Urban,52.1,423.2,0.41,-0.223,-0.095,Unlikely,2,81,30.17,1.45,55.53,No,0,Yes,,True,2025-02-07
F103759,Badulla,Polagama East,9.022433,79.943824,362,3121.0,Agriculture,Silty,Well,None,No road access,427,8.2,Rural,148.2,348.0,0.499,0.103,0.158,Likely,0,47,0.54,3.47,44.54,No,0,No,No road access,True,2024-12-23
F103760,Galle,Panathota North,6.814624,80.221608,36,2198.3,Scrub,Clay,Surface water,Grid,Good (paved),1468,26.6,Urban,70.2,227.2,0.516,0.271,-0.234,Unlikely,0,60,2.83,5.95,30.32,No,0,Yes,,True,2024-09-06
F103761,Kurunegala,Ihalavila Central,8.715365,79.898948,30,2383.0,Plantation,Peaty,Well,Grid,Good (paved),10,34.1,Rural,9.0,50.8,0.965,0.894,-0.128,Unlikely,0,58,16.19,8.6,7.39,No,0,Yes,,True,2024-09-20
F103762,Mannar,Galavila North,8.843397,81.219714,34,2715.8,Urban,Loamy,Rainwater harvesting,Grid,Poor (unpaved),543,1.0,Urban,63.0,111.1,0.4,0.366,0.415,Likely,0,26,28.06,20.12,23.81,No,0,No,Poor infrastructure,True,2024-07-17
F103763,Gampaha,Welimulla East,8.348025,81.119463,7,5291.4,Wetland,Peaty,Well,Grid,Poor (unpaved),1720,56.0,Urban,99.6,75.8,0.163,0.171,0.08,Likely,0,48,5.19,26.46,35.55,No,0,Yes,,True,2024-08-01
F103764,Mullaitivu,Pahalanuwara Central,7.112436,81.210881,32,856.8,Urban,Clay,Tube-well,Grid,Poor (unpaved),941,54.5,Urban,58.5,315.2,0.244,-0.049,0.04,Unlikely,0,71,25.61,4.58,40.7,No,0,Yes,,True,2025-11-06
F103765,Trincomalee,Welimulla Central,6.663616,81.400512,2,1474.8,Agriculture,Clay,Rainwater harvesting,Grid,Good (paved),53,19.0,Rural,76.6,606.0,0.247,-0.125,0.072,Unlikely,0,73,6.95,19.1,73.74,No,0,No,High flood risk,True,2024-11-29
F103766,Matale,Ihalavila,6.731194,80.830698,859,4171.3,Agriculture,Peaty,Municipal,Grid,Fair,550,9.5,Rural,40.3,267.8,0.687,0.189,0.036,Unlikely,0,11,1.97,4.4,28.85,No,0,No,Poor infrastructure,True,2025-10-12
F103767,Ampara,Udupola North,5.962431,80.014805,23,817.5,Agriculture,Sandy,Tube-well,Grid,Good (paved),331,21.3,Rural,42.4,68.9,0.402,0.335,-0.394,Unlikely,0,54,9.54,6.76,19.73,No,0,Yes,,True,2025-10-10
F103768,Matale,Kiripitiya Central,9.161901,79.986946,830,549.9,Agriculture,Peaty,Well,Off-grid (solar),Good (paved),141,22.6,Rural,63.6,203.6,0.511,-0.516,-0.212,Unlikely,0,89,13.63,3.35,20.45,No,0,Yes,,True,2025-02-23
F103769,Hambantota,Ihalakanda East,8.455144,80.925277,104,43.6,Forest,Clay,Municipal,Off-grid (solar),Fair,477,38.4,Rural,80.8,114.7,0.464,0.325,0.035,Unlikely,1,31,1.88,0.86,34.32,No,0,Yes,,True,2024-12-01
F103770,Jaffna,Mahawatta West,7.772918,80.402844,5,4663.7,Plantation,Peaty,Rainwater harvesting,Grid,Poor (unpaved),765,19.3,Rural,146.6,360.0,0.384,0.398,-0.157,Unlikely,1,72,5.93,6.86,60.58,Yes,109075,No,High flood risk,True,2024-06-13
F103771,Puttalam,Nayanuwara Central,6.871878,80.589256,38,8920.2,Urban,Silty,Municipal,Grid,Good (paved),663,60.7,Urban,8.2,261.9,0.881,0.171,-0.192,Unlikely,0,82,12.21,1.67,22.27,No,0,Yes,,True,2025-01-02
F103772,Hambantota,Kirigama East,7.466686,79.679772,46,1864.8,Urban,Sandy,Surface water,Off-grid (solar),Fair,500,24.1,Urban,132.3,202.6,0.665,-0.274,0.139,Likely,0,37,4.23,12.15,32.17,No,0,Yes,,True,2025-08-19
F103773,Gampaha,Polakumbura East,7.970497,81.253517,22,4648.0,Forest,Sandy,Municipal,Grid,Poor (unpaved),1531,41.7,Urban,93.6,195.4,0.611,0.49,0.416,Likely,0,36,3.01,3.22,36.42,No,0,Yes,,True,2025-06-11
F103774,Kurunegala,Nayapola South,6.089415,80.401036,24,1762.6,Scrub,Clay,Tube-well,Grid,Poor (unpaved),66,14.3,Rural,46.0,12.7,0.89,0.135,0.063,Unlikely,0,62,4.96,1.45,9.07,No,0,Yes,,True,2024-06-01
F103775,Kalutara,Panakumbura North,8.940208,79.810504,43,5900.9,Wetland,Silty,Municipal,Grid,Poor (unpaved),471,45.1,Rural,149.0,221.9,0.232,0.49,0.076,Likely,0,43,12.24,19.78,41.13,No,0,Yes,,True,2025-07-31
F103776,Ampara,Udarakumbura North,8.013684,80.428508,22,230.2,Agriculture,Silty,Well,Off-grid (solar),Fair,687,1.0,Rural,46.6,293.1,0.675,0.274,0.26,Likely,1,57,1.7,3.45,47.58,No,0,Yes,,True,2025-01-09
F103777,Ampara,Udarapola,9.175263,80.124037,89,1150.6,Agriculture,Loamy,Well,Mixed,Good (paved),10,6.7,Rural,1.8,64.5,0.504,-0.595,0.232,Likely,0,47,3.92,8.89,6.15,No,0,Yes,,True,2024-05-22
F103778,Polonnaruwa,Nayapola,8.128798,80.390346,147,8200.2,Forest,Silty,Municipal,Grid,Fair,651,24.5,Rural,46.6,10.8,0.849,-0.16,-0.287,Unlikely,0,77,2.97,2.98,0.59,No,0,Yes,,True,2024-01-08
F103779,Polonnaruwa,Panamedura Central,9.21751,81.315372,68,2738.1,Agriculture,Sandy,Surface water,Grid,Fair,490,39.8,Rural,57.4,341.3,0.616,0.248,-0.248,Unlikely,1,63,5.15,2.97,36.21,No,0,Yes,,True,2024-03-14
F103780,Matara,Mahanuwara South,6.896959,79.69936,132,3818.2,Agriculture,Loamy,Tube-well,Mixed,Good (paved),917,37.8,Rural,170.8,435.9,0.764,0.262,0.042,Unlikely,0,53,5.9,0.0,52.36,Yes,101782,Yes,,True,2025-01-30
F103781,Polonnaruwa,Polakumbura,9.549304,80.636985,12,42.0,Forest,Peaty,Municipal,Grid,Good (paved),467,21.5,Rural,36.6,229.4,0.835,0.485,-0.129,Unlikely,0,51,11.64,3.98,41.8,No,0,Yes,,True,2025-04-30
F103782,Gampaha,Galamedura North,7.259662,80.448631,4,561.2,Plantation,Clay,Surface water,Off-grid (solar),Good (paved),765,17.9,Rural,22.0,135.9,0.414,0.338,0.404,Likely,0,22,2.82,9.18,31.88,No,0,No,Poor infrastructure,True,2024-04-08
F103783,Matale,Welikanda West,5.943166,79.882876,959,1804.5,Urban,Sandy,Municipal,Off-grid (solar),Fair,398,18.2,Urban,145.9,188.1,0.238,-0.214,-0.051,Unlikely,0,65,1.22,2.47,32.29,No,0,Yes,,True,2025-10-04
F103784,Kurunegala,Nayapitiya,7.948004,81.838372,13,2661.5,Agriculture,Silty,Surface water,Grid,Good (paved),294,46.1,Rural,29.1,348.3,0.144,-0.087,0.119,Likely,0,54,6.46,9.61,48.5,No,0,Yes,,True,2025-01-22
F103785,Polonnaruwa,Udaranuwara,8.637624,81.249565,29,3735.8,Plantation,Peaty,Well,Grid,Fair,10,28.2,Rural,102.7,155.2,0.459,0.362,-0.226,Unlikely,0,5,6.95,6.51,35.82,No,0,No,Poor infrastructure,True,2025-07-10
F103786,Puttalam,Galavila North,5.95925,81.782005,58,478.1,Urban,Clay,Well,Grid,Fair,417,33.9,Urban,138.2,109.4,0.082,0.118,-0.064,Unlikely,1,55,6.51,10.33,40.81,No,0,Yes,,True,2025-01-17
F103787,Matara,Nayamulla South,6.588241,80.777214,24,613.8,Agriculture,Clay,Surface water,Grid,Poor (unpaved),486,38.6,Rural,109.2,359.0,0.554,-0.027,-0.134,Unlikely,0,16,0.24,0.59,53.43,No,0,No,Poor infrastructure,True,2025-05-30
F103788,Gampaha,Ihalanuwara South,9.747933,80.104534,2,561.0,Urban,Sandy,Municipal,Grid,Good (paved),1016,43.9,Urban,76.4,53.5,0.368,-0.304,-0.179,Unlikely,0,68,15.72,3.45,28.21,No,0,Yes,,True,2024-08-13
F103789,Puttalam,Pahalagama North,8.210784,80.39731,4,3557.1,Forest,Loamy,Municipal,Grid,No road access,10,28.3,Rural,135.7,167.2,0.614,0.276,-0.096,Unlikely,0,30,7.15,5.71,43.58,No,0,No,No road access,True,2025-01-05
F103790,Kandy,Polakanda South,6.790908,81.237933,1266,156.6,Forest,Peaty,Municipal,Grid,Poor (unpaved),808,10.4,Rural,47.4,25.9,0.175,0.046,0.299,Likely,0,5,0.05,2.09,25.17,No,0,No,Poor infrastructure,True,2025-01-04
F103791,Vavuniya,Galakanda South,9.060316,81.033582,6,1078.6,Agriculture,Peaty,Well,Mixed,Poor (unpaved),505,7.2,Rural,151.7,407.7,0.417,-0.015,0.035,Unlikely,0,78,8.92,0.7,60.74,No,0,No,High flood risk,True,2025-02-17
F103792,Jaffna,Kirimulla West,7.716998,80.10566,123,125.2,Scrub,Loamy,Well,Grid,Good (paved),234,26.9,Rural,71.8,176.3,0.765,0.167,0.347,Likely,0,55,4.44,4.1,30.07,No,0,Yes,,True,2025-06-23
F103793,Nuwara Eliya,Galavila Central,8.47869,80.806471,1149,1258.6,Bare Soil,Peaty,Municipal,Grid,No road access,10,43.4,Rural,90.0,132.4,0.688,-0.041,0.517,Likely,1,26,0.48,5.9,25.22,No,0,No,Poor infrastructure; No road access,True,2024-01-19
F103794,Kalutara,Kudapitiya East,9.817074,80.530935,72,724.0,Bare Soil,Clay,Surface water,Grid,Poor (unpaved),671,1.0,Rural,18.0,182.9,0.529,-0.024,-0.348,Unlikely,1,8,16.87,0.18,23.5,No,0,No,Poor infrastructure,True,2025-05-19
F103795,Matale,Welinuwara South,6.261929,81.678222,50,132.4,Agriculture,Clay,Municipal,Grid,Poor (unpaved),601,27.8,Rural,170.8,99.8,0.193,0.278,0.126,Likely,0,58,14.14,5.46,39.06,No,0,Yes,,True,2025-05-16
F103796,Batticaloa,Panawatta East,7.189772,80.044789,1,677.7,Forest,Clay,Municipal,Mixed,No road access,615,22.7,Rural,25.7,251.0,0.812,0.206,0.04,Unlikely,1,48,1.5,3.7,38.9,No,0,No,No road access,True,2025-08-08
F103797,Anuradhapura,Nayagama West,7.835143,80.345442,25,1138.5,Urban,Loamy,Surface water,Grid,Good (paved),606,17.6,Urban,52.9,373.5,0.025,0.287,0.168,Likely,0,77,9.2,1.29,46.85,No,0,Yes,,True,2025-03-27
F103798,Mannar,Panapola,9.532752,79.84427,93,4857.0,Urban,Loamy,Well,Grid,Good (paved),734,1.0,Urban,85.6,397.6,0.731,0.459,0.021,Unlikely,0,70,21.05,4.34,37.43,No,0,Yes,,True,2024-04-29
F103799,Trincomalee,Galapitiya East,9.460754,81.0332,151,1151.0,Urban,Sandy,Municipal,Grid,Fair,414,21.4,Urban,66.0,231.5,0.742,-0.122,-0.142,Unlikely,0,27,1.46,3.08,26.84,No,0,No,Poor infrastructure,True,2024-05-03
F103800,Jaffna,Udarapitiya East,8.7205,81.568147,145,1463.3,Scrub,Silty,Tube-well,Grid,Good (paved),610,43.5,Rural,61.3,200.6,0.743,-0.379,0.264,Likely,0,76,24.35,4.7,19.99,No,0,Yes,,True,2025-03-23
F103801,Kalutara,Mahamulla East,8.882726,80.205798,69,1239.3,Plantation,Sandy,Well,Grid,Poor (unpaved),216,26.9,Rural,0.8,125.6,0.455,0.39,-0.423,Unlikely,0,37,19.53,3.49,13.64,No,0,Yes,,True,2024-07-24
F103802,Nuwara Eliya,Ihalakumbura East,9.403659,80.293593,449,1346.2,Urban,Loamy,Well,Grid,Good (paved),532,15.2,Urban,5.9,12.3,0.453,0.043,0.286,Likely,1,74,3.84,8.29,2.94,No,0,Yes,,True,2024-10-12
F103803,Monaragala,Polamulla Central,9.021328,80.028476,48,100.1,Plantation,Clay,Rainwater harvesting,Grid,Fair,226,56.0,Rural,17.1,58.9,0.634,-0.079,-0.497,Unlikely,0,57,9.21,0.05,17.98,No,0,Yes,,True,2025-01-17
F103804,Ratnapura,Polawatta East,7.547386,81.499835,89,45.8,Urban,Peaty,Municipal,Mixed,No road access,746,16.6,Urban,171.7,97.8,0.179,0.304,-0.346,Unlikely,3,61,0.12,0.53,43.26,No,0,No,No road access,True,2025-01-12
F103805,Ratnapura,Polawatta,9.111047,80.982144,140,536.4,Plantation,Silty,Municipal,Grid,Good (paved),423,1.1,Rural,80.7,111.0,0.511,0.419,-0.244,Unlikely,0,73,2.61,6.64,14.96,No,0,Yes,,True,2024-05-25
F103806,Kandy,Pahalamulla West,8.143883,80.64195,704,4669.0,Forest,Loamy,Municipal,Grid,Good (paved),1920,31.8,Urban,175.9,174.9,0.083,0.275,-0.166,Unlikely,0,63,9.86,0.61,36.63,No,0,Yes,,True,2025-04-30
F103807,Gampaha,Ihalavila,6.926775,80.52898,81,119.6,Agriculture,Sandy,Municipal,Grid,Poor (unpaved),1172,62.3,Urban,33.8,86.1,0.111,0.067,0.017,Unlikely,1,44,1.97,3.13,30.66,No,0,Yes,,True,2024-03-09
F103808,Batticaloa,Pahalakumbura North,9.052735,81.719513,9,468.0,Wetland,Silty,Rainwater harvesting,Grid,Good (paved),740,1.0,Rural,69.4,263.5,0.526,0.006,0.952,Likely,1,65,1.53,4.98,51.99,Yes,61833,Yes,,True,2025-09-29
F103809,Kegalle,Udunuwara South,6.682097,80.93796,132,334.1,Plantation,Sandy,Tube-well,Off-grid (solar),Good (paved),392,37.4,Rural,34.5,258.3,0.299,-0.031,-0.225,Unlikely,0,53,5.8,10.19,38.55,No,0,Yes,,True,2025-09-19
F103810,Jaffna,Panavila West,9.761616,79.896469,123,851.1,Plantation,Sandy,Tube-well,Grid,Fair,10,14.2,Rural,63.8,433.8,0.41,0.366,-0.291,Unlikely,1,24,4.0,2.79,49.24,Yes,131192,No,Poor infrastructure,True,2025-01-04
F103811,Batticaloa,Nayagama East,7.155141,81.468566,28,1156.1,Plantation,Clay,Municipal,Grid,Good (paved),290,13.4,Rural,111.3,40.7,0.539,0.337,0.047,Unlikely,0,70,7.51,14.94,19.4,No,0,Yes,,True,2025-03-12
F103812,Monaragala,Kudawatta East,6.650825,80.949406,57,911.0,Urban,Peaty,Surface water,Grid,Poor (unpaved),480,20.6,Urban,52.1,21.6,0.742,-0.095,-0.176,Unlikely,0,45,5.28,4.53,6.12,No,0,Yes,,True,2025-11-19
F103813,Matale,Nayapitiya North,7.648845,80.985487,384,1116.2,Agriculture,Loamy,Municipal,Grid,Good (paved),460,16.9,Rural,89.8,55.1,0.047,-0.252,0.463,Likely,0,60,19.03,7.94,17.95,No,0,Yes,,True,2025-07-15
F103814,Batticaloa,Udaramulla West,6.51947,80.452895,133,1877.2,Forest,Peaty,Well,Off-grid (solar),Poor (unpaved),790,28.3,Rural,115.0,198.0,0.628,0.698,-0.004,Unlikely,1,58,3.91,1.44,29.83,No,0,Yes,,True,2024-12-16
F103815,Puttalam,Ihalapitiya,9.281038,81.131028,141,4627.6,Scrub,Silty,Rainwater harvesting,Grid,Fair,678,9.9,Rural,85.3,219.1,0.496,0.115,0.119,Likely,0,45,6.23,8.95,27.82,No,0,Yes,,True,2025-05-19
F103816,Ampara,Galamedura,8.574071,80.200167,176,2721.3,Urban,Sandy,Tube-well,Grid,Good (paved),451,24.5,Urban,123.9,235.0,0.376,-0.027,-0.047,Unlikely,0,37,11.14,2.93,35.74,No,0,Yes,,True,2023-12-19
F103817,Anuradhapura,Panagama North,7.19418,80.392833,89,6238.7,Forest,Sandy,Tube-well,Grid,Poor (unpaved),86,31.5,Rural,74.8,90.4,0.285,0.203,0.087,Unlikely,0,38,0.84,2.31,19.94,No,0,Yes,,True,2025-09-08
F103818,Vavuniya,Kirivila East,8.479209,81.039039,100,1216.9,Urban,Clay,Tube-well,Grid,Good (paved),10,16.2,Urban,96.2,103.4,0.578,-0.364,-0.428,Unlikely,0,64,0.23,7.21,16.87,No,0,Yes,,True,2024-10-27
F103819,Gampaha,Polanuwara West,9.561622,80.324059,67,2442.0,Wetland,Peaty,Tube-well,None,Good (paved),1642,36.7,Urban,38.0,298.9,0.841,-0.032,0.146,Likely,0,64,32.27,0.03,25.73,No,0,Yes,,True,2025-05-01
F103820,Kurunegala,Pananuwara,9.412106,79.937603,24,6461.2,Scrub,Loamy,Tube-well,Grid,Fair,602,8.7,Rural,39.7,150.8,0.277,-0.351,-0.326,Unlikely,0,26,16.43,7.21,29.4,No,0,No,Poor infrastructure,True,2024-08-05
F103821,Kurunegala,Nayavila,7.744053,81.383028,88,848.9,Urban,Peaty,Municipal,Grid,Fair,273,14.4,Urban,181.8,82.5,0.674,0.264,0.346,Likely,0,14,1.73,0.08,27.64,No,0,No,Poor infrastructure,True,2024-01-03
F103822,Trincomalee,Udaramulla,7.857406,81.549968,53,4189.1,Agriculture,Sandy,Well,Grid,Fair,460,1.4,Rural,105.2,378.6,0.774,-0.364,0.29,Likely,0,44,4.31,1.72,40.0,No,0,Yes,,True,2024-01-04
F103823,Colombo,Nayamedura South,7.480734,80.884359,58,1521.1,Plantation,Clay,Surface water,Grid,Good (paved),1339,27.7,Urban,127.0,553.4,0.289,0.673,-0.405,Unlikely,0,41,10.4,4.02,63.21,Yes,125817,No,High flood risk,True,2024-04-11
F103824,Kilinochchi,Nayagama West,9.641366,81.861087,44,1122.9,Plantation,Sandy,Tube-well,Grid,Fair,452,33.3,Rural,126.9,194.8,0.094,0.41,-0.345,Unlikely,0,18,5.8,9.99,39.65,No,0,No,Poor infrastructure,True,2024-03-22
F103825,Polonnaruwa,Galakumbura North,9.069616,80.267951,79,707.0,Agriculture,Sandy,Municipal,Grid,Poor (unpaved),662,8.8,Rural,141.8,342.6,0.777,0.098,-0.106,Unlikely,0,42,3.08,0.82,41.2,No,0,Yes,,True,2024-03-21
F103826,Ampara,Nayanuwara East,7.67204,80.316731,148,4836.6,Agriculture,Clay,Municipal,Mixed,Good (paved),511,41.1,Rural,26.6,538.5,0.482,0.388,0.025,Unlikely,0,40,23.17,2.0,50.77,No,0,Yes,,True,2024-12-08
F103827,Kegalle,Udaravila Central,7.710733,81.017175,76,2645.8,Wetland,Loamy,Tube-well,Grid,Fair,10,25.1,Rural,34.9,57.5,0.277,0.123,0.582,Likely,0,48,15.59,2.6,11.97,No,0,Yes,,True,2025-04-21
